7889;"hmo0112r";"Modifica associativa do mapa das subs.quimicas X subs.quimic";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0112r"
7890;"hmo0112s";"Modifica tipos de substancias quimicas";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0112s"
7891;"hmo0112t";"Modifica agentes nocivos da inspecao preliminar";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0112t"
7892;"hmo0112u";"Modifica a tabela assicoativa da inspecao com agentes nocivo";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0112u"
7893;"hmo0112v";"Modifica a tabela associativa das perguntas com a inspecao";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0112v"
7894;"hmo0112w";"Modifica Parametros da Antecipacao de Exames";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0112w"
7895;"hmo0112x";"Inclusao do mapa das substancias quimicas";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0112x"
7896;"hmo0112y";"Modifica tabela associativa do depto. X setor X secao das em";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0112y"
7897;"hmo0112z";"Modifica Geracao de Exames PCMSO";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0112z"
7898;"hmo0113a";"Elimina honorarios medicos para a medicina ocupacional";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0113a"
7899;"hmo0113b";"Elimina os parametros dos formularios";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0113b"
7900;"hmo0113c";"Elimina o grupo de perguntas genericas";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0113c"
7901;"hmo0113d";"Elimina perguntas genericas";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0113d"
7902;"hmo0113e";"Elimina do prontuario clinico";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0113e"
7903;"hmo0113g";"Elimina tabela associativa de perguntas grupos e cid";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0113g"
7904;"hmo0113h";"Elimina departamentos genericos das empresas";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0113h"
7905;"hmo0113i";"Elimina setores genericos das empresas";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0113i"
7906;"hmo0113j";"Elimina secoes genericas das empresas";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0113j"
7907;"hmo0113k";"Elimina associativa do departamento setor e secao das empres";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0113k"
7908;"hmo0113l";"Elimina situacoes dos procedimentos do pcmso";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0113l"
7909;"hmo0113m";"Elimina agentes de risco da inspecao preliminar";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0113m"
7910;"hmo0113n";"Elimina sub-agentes de risco";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0113n"
7911;"hmo0113p";"Elimina da tabela de inspecao preliminar";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0113p"
7912;"hmo0113q";"Elimina substancias quimica genericas";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0113q"
7913;"hmo0113r";"Elimina associativa do mapa das subs.quimicas X subs.quimica";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0113r"
7914;"hmo0113s";"Elimina tipos de substancias quimicas";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0113s"
7915;"hmo0113t";"Elimina os agentes nocivos da inspecao preliminar";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0113t"
7916;"hmo0113w";"Elimina Parametros da Antecipacao de Exames";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0113w"
7917;"hmo0113x";"Elimina mapa das substancias quimicas";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0113x"
7918;"hmo0113y";"Elimina tabela associativa do depto. X setor X secao das emp";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0113y"
7919;"hmo0114w";"Lista Parametros da Antecipacao de Exames";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0114w"
7920;"hmo0115a";"Relatorios dos honorarios medicos para a medicina ocupaciona";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0115a"
7921;"hmo0115b";"Relatorio dos parametros dos formularios";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0115b"
7922;"hmo0115c";"Relatorio de grupos de perguntas genericas";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0115c"
7923;"hmo0115d";"Relatorios das perguntas genericas";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0115d"
7924;"hmo0115e";"Relatorio do prontuario clinico";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0115e"
7925;"hmo0115h";"Relatorios de departamentos genericos das empresas";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0115h"
7926;"hmo0115i";"Relatorios de setores genericos das empresas";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0115i"
7927;"hmo0115j";"Relatorios de secoes genericas das empresas";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0115j"
7928;"hmo0115k";"Relatorios associativa do departamento setor e secao das emp";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0115k"
7929;"hmo0115l";"Relatorio de situacoes dos procedimentos do pcmso";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0115l"
7930;"hmo0115m";"Relatorios de agentes de risco da inspecao preliminar";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0115m"
7931;"hmo0115n";"Relatorios dos sub-agentes de risco";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0115n"
7932;"hmo0115p";"Listagem da inspecao preliminar";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0115p"
7933;"hmo0115q";"Relatorios de substancias quimica genericas";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0115q"
7934;"hmo0115r";"Relatorios associativa do mapa das subs.quimicas X subs.quim";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0115r"
7935;"hmo0115s";"Relatorios de tipos de substancias quimicas";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0115s"
7936;"hmo0115t";"Relatorios dos agentes nocivos da inspecao preliminar";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0115t"
7937;"hmo0115w";"Relatorio dos Parametros da Antecipacao de Exames";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0115w"
7938;"hmo0115x";"Relatorio do mapa das substancias quimicas";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0115x"
7939;"hmo0115y";"Relatorios associativa do depto. X setor X secao das empresa";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0115y"
7940;"hmo0115z";"Permissao por programa";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0115z"
7941;"hmo0118z";"Geracao de Exames PCMSO";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0118z"
7942;"hmo0210a";"Manutencao assoc. cbo x amb x depto x set x sec do pre-pcmso";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0210a"
7943;"hmo0210b";"Manutencao da Situacao do Procedimento do Pre - PCMSO";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0210b"
7944;"hmo0210c";"Manutencao de Situacao do Pre - PCMSO";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0210c"
7945;"hmo0210d";"Programa Gerador do Pre - PCMSO";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0210d"
7946;"hmo0210e";"Manutenção Associativa do Departamento";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0210e"
7947;"hmo0210f";"Manutencao do PCMSO";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0210f"
7948;"hmo0210g";"Manutencao dos exames do PCMSO";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0210g"
7949;"hmo0210h";"Manutencao dos Parametros em Medicina Ocupacional";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0210h"
7950;"hmo0210i";"Manutencao de Honorarios dos Engenheiros do Trabalho";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0210i"
7951;"hmo0210j";"Manutencao da Situacao de cobranca";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0210j"
7952;"hmo0210k";"Manut. Trabalhos do Eng. do Trabalho ligado Inspecao Prelimi";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0210k"
7953;"hmo0210l";"Manutencao do trabalho do engenheiro ligado a inspecao preli";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0210l"
7954;"hmo0210m";"Tabelas de Limites NR15";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0210m"
7955;"hmo0210n";"Manutencao da tabela capippra capitulos";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0210n"
7956;"hmo0210o";"Geracao do Proximo Exame do PCMSO";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0210o"
7957;"hmo0210p";"Manutencao da tabela de dias de validade";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0210p"
7958;"hmo0210r";"Manutencao dos Exames Inicias do PCMSO";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0210r"
7959;"hmo0210t";"Manutencao de Faixa Etaria por Periodo";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0210t"
7960;"hmo0210u";"Troca codigo da Consulta";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0210u"
7961;"hmo0210v";"Manutencao de Fatores de Risco";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0210v"
7962;"hmo0210w";"Manutencao das funcoes do departamento x";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0210w"
7963;"hmo0210x";"Manutencao de Risco Ambientais";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0210x"
7964;"hmo0210y";"Programa de Manutencao da Tabela Riscproc";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0210y"
7965;"hmo0210z";"Manutencao da tabela prazppra - prazos P";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0210z"
7966;"hmo0211b";"Inclui situacao do procedimento do pre - pcmso";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0211b"
7967;"hmo0211c";"Inclui tabela de situacao do pre - pcmso";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0211c"
7968;"hmo0211g";"Inclusao de Exames PCMSO";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0211g"
7969;"hmo0211h";"Inclui parametros medicina ocupacional";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0211h"
7970;"hmo0211i";"Inclui honorarios dos engenheiros do trabalho";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0211i"
7971;"hmo0211j";"Inclui situacao do PCMSO";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0211j"
7972;"hmo0211k";"Inclui trabalhos do engenheiro do trab.ligados a insp.prelim";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0211k"
7973;"hmo0211l";"Inclusao do trabalho do engenheiro ligado a inspecao preli";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0211l"
7974;"hmo0211m";"Tabelas de Limites NR15";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0211m"
7975;"hmo0211n";"Inclui Monitoramento X Procedimentos";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0211n"
7976;"hmo0211o";"Geracao do proximo exame";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0211o"
7977;"hmo0211p";"Inclui dias de validade";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0211p"
7978;"hmo0211t";"Inclusao da Faixa Etaria por Periodo";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0211t"
7979;"hmo0211v";"Inclusao de Fatores de Risco";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0211v"
7980;"hmo0211w";"Manutencao das funcoes do departamento x riscos ambientais";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0211w"
7981;"hmo0211x";"Inclusao de Risco Ambientais";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0211x"
7982;"hmo0211y";"Programa de Inclusao da Tabela Riscproc";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0211y"
7983;"hmo0211z";"Manutencao da tabela prazppra - prazos PPRA";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0211z"
7984;"hmo0212b";"Modifica situacao do procedimento do pre - pcmso";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0212b"
7985;"hmo0212c";"Modifica tabela de situacao do pre - pcmso";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0212c"
7986;"hmo0212f";"Modifica Manutencao do PCMSO";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0212f"
7987;"hmo0212h";"Modifica parametros medicina ocupacional";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0212h"
7988;"hmo0212i";"Modifica honorarios dos engenheiros do trabalho";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0212i"
7989;"hmo0212j";"Modifica situacao do PCMSO";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0212j"
7990;"hmo0212k";"Modifica trabalhos do engenheiro do trab.ligados a insp.prel";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0212k"
7991;"hmo0212l";"Modifica do trabalho do engenheiro ligado a inspecao preli";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0212l"
7992;"hmo0212m";"Tabelas de Limites NR15";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0212m"
7993;"hmo0212n";"Inclui Monitoramento X Procedimentos";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0212n"
7994;"hmo0212p";"Modifica numero de dias de validade";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0212p"
7995;"hmo0212t";"Modifica da Faixa Etaria por Periodo";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0212t"
7996;"hmo0212v";"Alteracao de Fatores de Risco";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0212v"
7997;"hmo0212w";"Manutencao das funcoes do departamento x riscos ambientais";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0212w"
7998;"hmo0212x";"Alteracao de Riscos Ambientais";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0212x"
7999;"hmo0212z";"Manutencao da tabela prazppra - prazos PPRA";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0212z"
8000;"hmo0213b";"Elimina situacao do procedimento do pre - pcmso";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0213b"
8001;"hmo0213c";"Elimina Tabela de situacao do pre - pcmso";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0213c"
8002;"hmo0213i";"Elimina honorarios dos engenheiros do trabalho";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0213i"
8003;"hmo0213j";"Elimina situacao do PCMSO";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0213j"
8004;"hmo0213k";"Modifica trabalhos do engenheiro do trab.ligados a insp.prel";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0213k"
8005;"hmo0213l";"Exclusao do trabalho do engenheiro ligado a inspecao preli";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0213l"
8006;"hmo0213m";"Tabelas de Limites NR15";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0213m"
8007;"hmo0213n";"Inclui Monitoramento X Procedimentos";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0213n"
8008;"hmo0213p";"Elimina numero de dias de validade";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0213p"
8009;"hmo0213t";"Elimina Faixa Etaria por Periodo";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0213t"
8010;"hmo0213v";"Exclusao de Fatores de Risco";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0213v"
8011;"hmo0213w";"Manutencao das funcoes do departamento x riscos ambientais";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0213w"
8012;"hmo0213x";"Exclusao de Riscos Ambientais";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0213x"
8013;"hmo0213y";"Programa de Exclusao da Tabela Riscproc";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0213y"
8014;"hmo0213z";"Manutencao da tabela prazppra - prazos PPRA";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0213z"
8015;"hmo0214m";"Tabelas de Limites NR15";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0214m"
8016;"hmo0214n";"Inclui Monitoramento X Procedimentos";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0214n"
8017;"hmo0214p";"Lista numero de dias de validade";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0214p"
8018;"hmo0214t";"Lista Faixa Etaria por Periodo";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0214t"
8019;"hmo0214v";"Listagem de Fatores de Risco";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0214v"
8020;"hmo0214x";"Listagem de Riscos Ambientais";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0214x"
8021;"hmo0214y";"Programa de Lista da Tabela Riscproc";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0214y"
8022;"hmo0215b";"Relatorios das situacoes do procedimento do  pre - pcmso";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0215b"
8023;"hmo0215c";"Relatorios da Tabela de situacao do pre - pcmso";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0215c"
8024;"hmo0215f";"Realtorio de Exames do Beneficiario";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0215f"
8025;"hmo0215h";"Relatorio parametros medicina ocupacional";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0215h"
8026;"hmo0215i";"Relatorios dos honorarios dos engenheiros do trabalho";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0215i"
8027;"hmo0215j";"Relatorios da situacao do PCMSO";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0215j"
8028;"hmo0215k";"Relatorios de trabalhos do engenheiro do trab.ligados a insp";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0215k"
8029;"hmo0215m";"Tabelas de Limites NR15";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0215m"
8030;"hmo0215n";"Relatorio do capitulos PPRA";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0215n"
8031;"hmo0215p";"Relatorio do numero de dias de validade";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0215p"
8032;"hmo0215t";"Relatorio de Faixa Etaria por Periodo";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0215t"
8033;"hmo0215v";"Relatorio de Fatores de Risco";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0215v"
8034;"hmo0215w";"Manutencao das funcoes do departamento x riscos ambientais";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0215w"
8035;"hmo0215x";"Relatorio de Riscos Ambientais";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0215x"
8036;"hmo0215y";"Programa de Relatorio da Tabela Riscproc";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0215y"
8037;"hmo0215z";"Manutencao da tabela prazppra - prazos PPRA";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0215z"
8038;"hmo0310g";"Prog. Manut Hist.da Lot. e Atrib Benef.";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0310g"
8039;"hmo0310h";"Programa de manut do historico da CAT";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0310h"
8040;"hmo0310i";"Manutenção Função Empresa";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0310i"
8041;"hmo0310j";"Manutenção Assoc Função EmpresaxProposta";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0310j"
8042;"hmo0311g";"Prog. Incl Hist. Lot. e Atrib Benef.";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0311g"
8043;"hmo0311h";"Programa de inclusao do historico da CAT";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0311h"
8044;"hmo0312g";"Prog. Alt Hist.da Lot. e Atrib Benef";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0312g"
8045;"hmo0313g";"Prog. Excl Hist. Lot. e Atrib do Benef";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0313g"
8046;"hmo0313h";"Programa de exclusao do historico da CAT";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0313h"
8047;"hmo0315g";"Prog. Rel Hist. Lot. e Atrib Benef";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0315g"
8048;"hmo0315h";"Programa de relatorio do hist da CAT";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0315h"
8049;"hmo0410f";"Relatorio de carga do MO para o RC";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0410f"
8050;"hmo0410h";"Permissao por programa";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0410h"
8051;"hmo0510a";"Programa Chamador do Cadastro de Usuarios (Vendas)";"HMO";"MO - Medicina Ocupacional";"N";"";"";2;"Manuten‡Æo";yes;yes;"hmo0510a"
